position_lat,distance,enhanced_altitude,timestamp,position_long,speed,altitude,power,cadence
-11.6398295760155,0.25,9.80000000000001,2023-03-14T08:44:19Z,166.947662830353,0.962,9.80000000000001,150,85
-11.6398201882839,2.06,9.60000000000002,2023-03-14T08:44:20Z,166.947684288025,2.359,9.60000000000002,150,85
-11.6398067772388,4.9,9.60000000000002,2023-03-14T08:44:21Z,166.947695016861,3.244,9.60000000000002,150,85
-11.6397906839848,8.5,9.39999999999998,2023-03-14T08:44:22Z,166.947727203369,3.966,9.39999999999998,150,85
-11.6397705674171,12.8,9.39999999999998,2023-03-14T08:44:23Z,166.947759389877,4.601,9.39999999999998,150,85
-11.639749109745,17.66,9.19999999999999,2023-03-14T08:44:24Z,166.947802305222,5.168,9.19999999999999,150,85
-11.6397249698639,23.12,9,2023-03-14T08:44:25Z,166.947845220566,5.693,9,150,85
-11.6397008299828,29.03,8.80000000000001,2023-03-14T08:44:26Z,166.947898864746,6.17,8.80000000000001,150,85
-11.6396699845791,35.5,8.60000000000002,2023-03-14T08:44:27Z,166.94794178009,6.62,8.60000000000002,150,85
-11.6396391391754,42.33,8.39999999999998,2023-03-14T08:44:28Z,166.948006153107,7.032,8.39999999999998,150,85
-11.6396042704582,49.52,8.19999999999999,2023-03-14T08:44:29Z,166.948049068451,7.422,8.19999999999999,150,85
-11.6395653784275,57.2,8,2023-03-14T08:44:30Z,166.948113441467,7.806,8,150,85
-11.6395251452923,65.16,7.80000000000001,2023-03-14T08:44:31Z,166.948167085648,8.175,7.80000000000001,150,85
-11.6394808888435,73.49,7.39999999999998,2023-03-14T08:44:32Z,166.948231458664,8.536,7.39999999999998,150,85
-11.6394326090813,82.21,7.19999999999999,2023-03-14T08:44:33Z,166.94829583168,8.888,7.19999999999999,150,85
-11.6393776237965,91.31,6.80000000000001,2023-03-14T08:44:34Z,166.948349475861,9.224,6.80000000000001,150,85
-11.6393172740936,100.62,6.60000000000002,2023-03-14T08:44:35Z,166.948413848877,9.528,6.60000000000002,150,85
-11.6392475366592,110.36,6.19999999999999,2023-03-14T08:44:36Z,166.948478221893,9.798,6.19999999999999,150,85
-11.6391751170158,120.2,6,2023-03-14T08:44:37Z,166.948521137238,10.023,6,150,85
-11.6390959918499,130.35,5.60000000000002,2023-03-14T08:44:38Z,166.948564052582,10.211,5.60000000000002,150,85
-11.6390101611614,141.34,5.39999999999998,2023-03-14T08:44:39Z,166.948617696762,10.377,5.39999999999998,150,85
-11.6389337182045,151.14,5.19999999999999,2023-03-14T08:44:40Z,166.948660612106,10.498,5.19999999999999,150,85
-11.638847887516,161.73,5,2023-03-14T08:44:41Z,166.948703527451,10.616,5,150,85
-11.6387593746185,172.29,4.60000000000002,2023-03-14T08:44:42Z,166.948746442795,10.723,4.60000000000002,150,85
-11.6386641561985,183.8,4.39999999999998,2023-03-14T08:44:43Z,166.948778629303,10.828,4.39999999999998,150,85
-11.63857832551,193.99,4.19999999999999,2023-03-14T08:44:44Z,166.948810815811,10.912,4.19999999999999,150,85
-11.6384844481945,204.97,4,2023-03-14T08:44:45Z,166.948853731155,10.993,4,150,85
-11.638390570879,215.91,3.80000000000001,2023-03-14T08:44:46Z,166.948885917664,11.064,3.80000000000001,150,85
-11.6382966935635,227.06,3.39999999999998,2023-03-14T08:44:47Z,166.948918104172,11.127,3.39999999999998,150,85
-11.6382014751434,238.19,3.19999999999999,2023-03-14T08:44:48Z,166.94895029068,11.181,3.19999999999999,150,85
-11.6381049156189,249.48,3,2023-03-14T08:44:49Z,166.948982477188,11.227,3,150,85
-11.6380096971989,260.74,2.80000000000001,2023-03-14T08:44:50Z,166.949025392532,11.263,2.80000000000001,150,85
-11.6379144787788,271.96,2.60000000000002,2023-03-14T08:44:51Z,166.949057579041,11.291,2.60000000000002,150,85
-11.6378179192543,283.29,2.39999999999998,2023-03-14T08:44:52Z,166.949089765549,11.31,2.39999999999998,150,85
-11.6377227008343,294.49,2.19999999999999,2023-03-14T08:44:53Z,166.949132680893,11.32,2.19999999999999,150,85
-11.6376288235188,305.87,2,2023-03-14T08:44:54Z,166.949175596237,11.319,2,150,85
-11.6375349462032,317.29,2,2023-03-14T08:44:55Z,166.949207782745,11.308,2,150,85
-11.6374437510967,328.4,1.80000000000001,2023-03-14T08:44:56Z,166.94925069809,11.286,1.80000000000001,150,85
-11.6373525559902,339.86,1.60000000000002,2023-03-14T08:44:57Z,166.949315071106,11.251,1.60000000000002,150,85
-11.6372667253017,351.08,1.60000000000002,2023-03-14T08:44:58Z,166.94935798645,11.201,1.60000000000002,150,85
-11.6371808946133,362.19,1.39999999999998,2023-03-14T08:44:59Z,166.949422359467,11.134,1.39999999999998,150,85
-11.6370964050293,373.27,1.39999999999998,2023-03-14T08:45:00Z,166.949465274811,11.053,1.39999999999998,150,85
-11.6370132565498,384.19,1.39999999999998,2023-03-14T08:45:01Z,166.949529647827,10.962,1.39999999999998,150,85
-11.6369301080704,395.16,1.19999999999999,2023-03-14T08:45:02Z,166.949572563171,10.861,1.19999999999999,150,85
-11.6368509829044,405.93,1.19999999999999,2023-03-14T08:45:03Z,166.949636936188,10.754,1.19999999999999,150,85
-11.636770516634,416.75,1.19999999999999,2023-03-14T08:45:04Z,166.949690580368,10.642,1.19999999999999,150,85
-11.6366940736771,427.22,1.19999999999999,2023-03-14T08:45:05Z,166.949744224548,10.53,1.19999999999999,150,85
-11.6366176307201,437.83,1.19999999999999,2023-03-14T08:45:06Z,166.949797868729,10.415,1.19999999999999,150,85
-11.6365452110767,448.03,1.39999999999998,2023-03-14T08:45:07Z,166.949862241745,10.303,1.39999999999998,150,85
-11.6364741325378,458.3,1.39999999999998,2023-03-14T08:45:08Z,166.949926614761,10.192,1.39999999999998,150,85
-11.6364043951035,468.48,1.39999999999998,2023-03-14T08:45:09Z,166.949990987778,10.083,1.39999999999998,150,85
-11.6363359987736,478.64,1.39999999999998,2023-03-14T08:45:10Z,166.950044631958,9.977,1.39999999999998,150,85
-11.6362743079662,488.46,1.39999999999998,2023-03-14T08:45:11Z,166.950109004974,9.879,1.39999999999998,150,85
-11.6362126171589,498.27,1.39999999999998,2023-03-14T08:45:12Z,166.950173377991,9.787,1.39999999999998,150,85
-11.6361549496651,508.1,1.39999999999998,2023-03-14T08:45:13Z,166.950248479843,9.7,1.39999999999998,150,85
-11.6360999643803,517.71,1.60000000000002,2023-03-14T08:45:14Z,166.950302124023,9.623,1.60000000000002,150,85
-11.6360476613045,527.35,1.60000000000002,2023-03-14T08:45:15Z,166.950377225876,9.554,1.60000000000002,150,85
-11.6359993815422,536.73,1.60000000000002,2023-03-14T08:45:16Z,166.950463056564,9.496,1.60000000000002,150,85
-11.635956466198,546.22,1.60000000000002,2023-03-14T08:45:17Z,166.950538158417,9.447,1.60000000000002,150,85
-11.6359135508537,555.63,1.60000000000002,2023-03-14T08:45:18Z,166.950591802597,9.407,1.60000000000002,150,85
-11.635874658823,565.05,1.60000000000002,2023-03-14T08:45:19Z,166.950677633286,9.368,1.60000000000002,150,85
-11.6358357667923,574.45,1.60000000000002,2023-03-14T08:45:20Z,166.950752735138,9.332,1.60000000000002,150,85
-11.6357982158661,583.73,1.60000000000002,2023-03-14T08:45:21Z,166.95082783699,9.297,1.60000000000002,150,85
-11.6357620060444,593.13,1.60000000000002,2023-03-14T08:45:22Z,166.950913667679,9.264,1.60000000000002,150,85
-11.6357284784317,602.27,1.60000000000002,2023-03-14T08:45:23Z,166.950988769531,9.234,1.60000000000002,150,85
-11.6356962919235,611.46,1.60000000000002,2023-03-14T08:45:24Z,166.951063871384,9.204,1.60000000000002,150,85
-11.6356654465199,620.66,1.60000000000002,2023-03-14T08:45:25Z,166.951149702072,9.176,1.60000000000002,150,85
-11.6356359422207,629.86,1.60000000000002,2023-03-14T08:45:26Z,166.951224803925,9.15,1.60000000000002,150,85
-11.635610461235,638.9,1.60000000000002,2023-03-14T08:45:27Z,166.951299905777,9.125,1.60000000000002,150,85
-11.6355836391449,648.05,1.60000000000002,2023-03-14T08:45:28Z,166.951375007629,9.102,1.60000000000002,150,85
-11.6355621814728,657.24,1.60000000000002,2023-03-14T08:45:29Z,166.951460838318,9.08,1.60000000000002,150,85
