position_lat,distance,enhanced_altitude,timestamp,position_long,speed,altitude,power,cadence
-11.639645844698,0.25,8.39999999999998,2023-03-14T11:13:32Z,166.948016881943,0.967,8.39999999999998,150,85
-11.6396337747574,2.08,8.39999999999998,2023-03-14T11:13:33Z,166.948027610779,2.375,8.39999999999998,150,85
-11.6396163403988,4.91,8.19999999999999,2023-03-14T11:13:34Z,166.948049068451,3.26,8.19999999999999,150,85
-11.6395948827267,8.58,8.19999999999999,2023-03-14T11:13:35Z,166.948081254959,4.001,8.19999999999999,150,85
-11.6395707428455,12.93,8,2023-03-14T11:13:36Z,166.948113441467,4.652,8,150,85
-11.6395452618599,17.93,7.80000000000001,2023-03-14T11:13:37Z,166.948134899139,5.251,7.80000000000001,150,85
-11.6395157575607,23.39,7.80000000000001,2023-03-14T11:13:38Z,166.94818854332,5.794,7.80000000000001,150,85
-11.6394835710526,29.46,7.39999999999998,2023-03-14T11:13:39Z,166.948231458664,6.313,7.39999999999998,150,85
-11.6394500434399,35.97,7.19999999999999,2023-03-14T11:13:40Z,166.948274374008,6.797,7.19999999999999,150,85
-11.6394084692001,43.07,7,2023-03-14T11:13:41Z,166.948317289352,7.261,7,150,85
-11.6393615305424,50.57,6.80000000000001,2023-03-14T11:13:42Z,166.948370933533,7.69,6.80000000000001,150,85
-11.6393092274666,58.41,6.39999999999998,2023-03-14T11:13:43Z,166.948424577713,8.078,6.39999999999998,150,85
-11.6392502188683,66.69,6.19999999999999,2023-03-14T11:13:44Z,166.948478221893,8.427,6.19999999999999,150,85
-11.6391858458519,75.25,6,2023-03-14T11:13:45Z,166.948521137238,8.73,6,150,85
-11.6391187906265,84.07,5.80000000000001,2023-03-14T11:13:46Z,166.948553323746,8.993,5.80000000000001,150,85
-11.6390477120876,93.19,5.39999999999998,2023-03-14T11:13:47Z,166.94859623909,9.224,5.39999999999998,150,85
-11.6389739513397,102.51,5.19999999999999,2023-03-14T11:13:48Z,166.948639154434,9.422,5.19999999999999,150,85
-11.6388975083828,112.06,5,2023-03-14T11:13:49Z,166.948692798615,9.599,5,150,85
-11.6388143599033,122.3,4.80000000000001,2023-03-14T11:13:50Z,166.948714256287,9.771,4.80000000000001,150,85
-11.6387365758419,131.67,4.60000000000002,2023-03-14T11:13:51Z,166.948746442795,9.914,4.60000000000002,150,85
-11.6386520862579,141.69,4.39999999999998,2023-03-14T11:13:52Z,166.948800086975,10.055,4.39999999999998,150,85
-11.638567596674,151.81,4.19999999999999,2023-03-14T11:13:53Z,166.948821544647,10.183,4.19999999999999,150,85
-11.638480424881,161.99,4,2023-03-14T11:13:54Z,166.948853731155,10.298,4,150,85
-11.6383919119835,172.4,3.80000000000001,2023-03-14T11:13:55Z,166.948885917664,10.404,3.80000000000001,150,85
-11.638303399086,182.73,3.60000000000002,2023-03-14T11:13:56Z,166.948918104172,10.498,3.60000000000002,150,85
-11.6382122039795,193.39,3.19999999999999,2023-03-14T11:13:57Z,166.94895029068,10.583,3.19999999999999,150,85
-11.6381223499775,203.99,3,2023-03-14T11:13:58Z,166.948982477188,10.657,3,150,85
-11.6380324959755,214.55,2.80000000000001,2023-03-14T11:13:59Z,166.94900393486,10.72,2.80000000000001,150,85
-11.637941300869,225.36,2.60000000000002,2023-03-14T11:14:00Z,166.949036121368,10.775,2.60000000000002,150,85
-11.637848764658,236.15,2.39999999999998,2023-03-14T11:14:01Z,166.949089765549,10.819,2.39999999999998,150,85
-11.6377575695515,247.02,2.39999999999998,2023-03-14T11:14:02Z,166.949111223221,10.853,2.39999999999998,150,85
-11.637666374445,257.95,2.19999999999999,2023-03-14T11:14:03Z,166.949164867401,10.876,2.19999999999999,150,85
-11.637576520443,268.77,2,2023-03-14T11:14:04Z,166.949197053909,10.889,2,150,85
-11.6374880075455,279.56,1.80000000000001,2023-03-14T11:14:05Z,166.949239969254,10.89,1.80000000000001,150,85
-11.6374008357525,290.45,1.60000000000002,2023-03-14T11:14:06Z,166.949282884598,10.877,1.60000000000002,150,85
-11.637315005064,301.35,1.60000000000002,2023-03-14T11:14:07Z,166.949325799942,10.851,1.60000000000002,150,85
-11.63723051548,312.28,1.39999999999998,2023-03-14T11:14:08Z,166.949390172958,10.808,1.39999999999998,150,85
-11.6371487081051,322.97,1.39999999999998,2023-03-14T11:14:09Z,166.949433088303,10.749,1.39999999999998,150,85
-11.6370669007301,333.66,1.39999999999998,2023-03-14T11:14:10Z,166.949486732483,10.677,1.39999999999998,150,85
-11.6369864344597,344.43,1.39999999999998,2023-03-14T11:14:11Z,166.949540376663,10.594,1.39999999999998,150,85
-11.6369073092937,355,1.19999999999999,2023-03-14T11:14:12Z,166.949594020844,10.503,1.19999999999999,150,85
-11.6368295252323,365.37,1.19999999999999,2023-03-14T11:14:13Z,166.949647665024,10.408,1.19999999999999,150,85
