position_lat,distance,enhanced_altitude,timestamp,position_long,speed,altitude,power,cadence
-11.6392260789871,0.22,6,2023-03-14T10:13:04Z,166.948510408401,1.231,6,300,85
-11.6392059624195,2.61,6,2023-03-14T10:13:05Z,166.948521137238,3.179,6,300,85
-11.6391751170158,6.39,5.80000000000001,2023-03-14T10:13:06Z,166.948531866074,4.354,5.80000000000001,300,85
-11.6391362249851,11.26,5.80000000000001,2023-03-14T10:13:07Z,166.948553323746,5.296,5.80000000000001,300,85
-11.6390892863274,16.98,5.60000000000002,2023-03-14T10:13:08Z,166.948585510254,6.088,5.60000000000002,300,85
-11.6390396654606,23.36,5.39999999999998,2023-03-14T10:13:09Z,166.948617696762,6.767,5.39999999999998,300,85
-11.6389846801758,30.42,5.19999999999999,2023-03-14T10:13:10Z,166.948639154434,7.368,5.19999999999999,300,85
-11.6389243304729,38.09,5.19999999999999,2023-03-14T10:13:11Z,166.948671340942,7.905,5.19999999999999,300,85
-11.6388572752476,46.3,5,2023-03-14T10:13:12Z,166.948703527451,8.393,5,300,85
-11.6387861967087,54.94,4.80000000000001,2023-03-14T10:13:13Z,166.948735713959,8.836,4.80000000000001,300,85
-11.6387097537518,64,4.60000000000002,2023-03-14T10:13:14Z,166.948767900467,9.24,4.60000000000002,300,85
-11.6386306285858,73.37,4.39999999999998,2023-03-14T10:13:15Z,166.948800086975,9.607,4.39999999999998,300,85
-11.6385488212109,83.17,4.19999999999999,2023-03-14T10:13:16Z,166.948821544647,9.943,4.19999999999999,300,85
-11.6384616494179,93.3,3.80000000000001,2023-03-14T10:13:17Z,166.948853731155,10.249,3.80000000000001,300,85
-11.6383731365204,103.62,3.60000000000002,2023-03-14T10:13:18Z,166.948885917664,10.527,3.60000000000002,300,85
-11.6382806003094,114.46,3.39999999999998,2023-03-14T10:13:19Z,166.948918104172,10.784,3.39999999999998,300,85
-11.6381880640984,125.29,3.19999999999999,2023-03-14T10:13:20Z,166.948961019516,11.011,3.19999999999999,300,85
-11.6380941867828,136.33,3,2023-03-14T10:13:21Z,166.948993206024,11.215,3,300,85
-11.6379976272583,147.7,2.80000000000001,2023-03-14T10:13:22Z,166.949025392532,11.401,2.80000000000001,300,85
-11.6378997266293,159.22,2.60000000000002,2023-03-14T10:13:23Z,166.949057579041,11.565,2.60000000000002,300,85
-11.6378018260002,170.79,2.39999999999998,2023-03-14T10:13:24Z,166.949100494385,11.707,2.39999999999998,300,85
-11.6377025842667,182.56,2.19999999999999,2023-03-14T10:13:25Z,166.949132680893,11.831,2.19999999999999,300,85
-11.6376046836376,194.35,2,2023-03-14T10:13:26Z,166.949175596237,11.935,2,300,85
-11.6375067830086,206.34,1.80000000000001,2023-03-14T10:13:27Z,166.949218511581,12.021,1.80000000000001,300,85
-11.6374088823795,218.49,1.80000000000001,2023-03-14T10:13:28Z,166.949272155762,12.088,1.80000000000001,300,85
-11.637312322855,230.65,1.60000000000002,2023-03-14T10:13:29Z,166.949325799942,12.132,1.60000000000002,300,85
-11.637219786644,242.74,1.39999999999998,2023-03-14T10:13:30Z,166.949390172958,12.154,1.39999999999998,300,85
-11.6371259093285,254.96,1.39999999999998,2023-03-14T10:13:31Z,166.949454545975,12.153,1.39999999999998,300,85
-11.637034714222,266.96,1.39999999999998,2023-03-14T10:13:32Z,166.949508190155,12.133,1.39999999999998,300,85
-11.6369421780109,279.14,1.19999999999999,2023-03-14T10:13:33Z,166.949572563171,12.1,1.19999999999999,300,85
-11.6368509829044,291.26,1.19999999999999,2023-03-14T10:13:34Z,166.949636936188,12.055,1.19999999999999,300,85
-11.6367624700069,303.34,1.19999999999999,2023-03-14T10:13:35Z,166.949690580368,12.001,1.19999999999999,300,85
-11.636675298214,315.25,1.19999999999999,2023-03-14T10:13:36Z,166.949754953384,11.942,1.19999999999999,300,85
-11.6365894675255,327.21,1.39999999999998,2023-03-14T10:13:37Z,166.949819326401,11.879,1.39999999999998,300,85
-11.6365076601505,338.9,1.39999999999998,2023-03-14T10:13:38Z,166.949894428253,11.815,1.39999999999998,300,85
-11.6364258527756,350.84,1.39999999999998,2023-03-14T10:13:39Z,166.94995880127,11.75,1.39999999999998,300,85
-11.6363467276096,362.58,1.39999999999998,2023-03-14T10:13:40Z,166.950033903122,11.687,1.39999999999998,300,85
-11.6362716257572,374.18,1.39999999999998,2023-03-14T10:13:41Z,166.950109004974,11.628,1.39999999999998,300,85
-11.6362005472183,385.82,1.39999999999998,2023-03-14T10:13:42Z,166.950184106827,11.573,1.39999999999998,300,85
-11.6361321508884,397.27,1.60000000000002,2023-03-14T10:13:43Z,166.950259208679,11.525,1.60000000000002,300,85
-11.6360691189766,408.71,1.60000000000002,2023-03-14T10:13:44Z,166.950355768204,11.485,1.60000000000002,300,85
-11.6360101103783,420.18,1.60000000000002,2023-03-14T10:13:45Z,166.950430870056,11.453,1.60000000000002,300,85
-11.6359551250935,431.61,1.60000000000002,2023-03-14T10:13:46Z,166.950516700745,11.432,1.60000000000002,300,85
-11.6359041631222,443.19,1.60000000000002,2023-03-14T10:13:47Z,166.950613260269,11.418,1.60000000000002,300,85
-11.6358572244644,454.46,1.60000000000002,2023-03-14T10:13:48Z,166.950699090958,11.406,1.60000000000002,300,85
-11.6358102858067,465.95,1.60000000000002,2023-03-14T10:13:49Z,166.950795650482,11.394,1.60000000000002,300,85
-11.6357646882534,477.39,1.60000000000002,2023-03-14T10:13:50Z,166.950902938843,11.382,1.60000000000002,300,85
-11.6357231140137,488.67,1.60000000000002,2023-03-14T10:13:51Z,166.950988769531,11.371,1.60000000000002,300,85
-11.635684221983,500,1.60000000000002,2023-03-14T10:13:52Z,166.951085329056,11.361,1.60000000000002,300,85
-11.6356466710567,511.46,1.60000000000002,2023-03-14T10:13:53Z,166.951171159744,11.351,1.60000000000002,300,85
-11.6356118023396,522.73,1.60000000000002,2023-03-14T10:13:54Z,166.951278448105,11.342,1.60000000000002,300,85
-11.6355809569359,534.1,1.60000000000002,2023-03-14T10:13:55Z,166.951375007629,11.334,1.60000000000002,300,85
-11.6355541348457,545.45,1.60000000000002,2023-03-14T10:13:56Z,166.95148229599,11.326,1.60000000000002,300,85
-11.6355299949646,556.77,1.60000000000002,2023-03-14T10:13:57Z,166.951568126678,11.319,1.60000000000002,300,85
-11.635509878397,568.19,1.60000000000002,2023-03-14T10:13:58Z,166.951675415039,11.312,1.60000000000002,300,85
-11.6354964673519,579.31,1.60000000000002,2023-03-14T10:13:59Z,166.9517827034,11.306,1.60000000000002,300,85
-11.6354884207249,590.72,1.60000000000002,2023-03-14T10:14:00Z,166.95188999176,11.3,1.60000000000002,300,85
-11.6354857385159,602.01,1.60000000000002,2023-03-14T10:14:01Z,166.951986551285,11.295,1.60000000000002,300,85
-11.6354911029339,613.35,1.60000000000002,2023-03-14T10:14:02Z,166.952093839645,11.291,1.60000000000002,300,85
-11.635504513979,624.57,1.60000000000002,2023-03-14T10:14:03Z,166.952201128006,11.288,1.60000000000002,300,85
-11.6355259716511,635.81,1.60000000000002,2023-03-14T10:14:04Z,166.952286958694,11.285,1.60000000000002,300,85
-11.6355581581593,647.18,1.60000000000002,2023-03-14T10:14:05Z,166.952394247055,11.283,1.60000000000002,300,85
-11.6356010735035,658.39,1.60000000000002,2023-03-14T10:14:06Z,166.95249080658,11.283,1.60000000000002,300,85
-11.6356560587883,669.62,1.60000000000002,2023-03-14T10:14:07Z,166.952576637268,11.286,1.60000000000002,300,85
-11.6357190907002,680.94,1.60000000000002,2023-03-14T10:14:08Z,166.95265173912,11.291,1.60000000000002,300,85
-11.6357888281345,692.29,1.60000000000002,2023-03-14T10:14:09Z,166.952737569809,11.297,1.60000000000002,300,85
-11.6358625888824,703.66,1.60000000000002,2023-03-14T10:14:10Z,166.952812671661,11.304,1.60000000000002,300,85
-11.6359390318394,715,1.60000000000002,2023-03-14T10:14:11Z,166.952866315842,11.31,1.60000000000002,300,85
-11.6360168159008,726.3,1.60000000000002,2023-03-14T10:14:12Z,166.952930688858,11.317,1.60000000000002,300,85
-11.6360972821713,737.55,1.60000000000002,2023-03-14T10:14:13Z,166.95300579071,11.323,1.60000000000002,300,85
-11.6361844539642,749.69,1.60000000000002,2023-03-14T10:14:14Z,166.953070163727,11.33,1.60000000000002,300,85
-11.6362608969212,760.14,1.60000000000002,2023-03-14T10:14:15Z,166.953123807907,11.334,1.60000000000002,300,85
-11.6363440454006,771.64,1.60000000000002,2023-03-14T10:14:16Z,166.953188180923,11.339,1.60000000000002,300,85
-11.6364271938801,782.82,1.60000000000002,2023-03-14T10:14:17Z,166.95325255394,11.342,1.60000000000002,300,85
-11.6365103423595,794.13,1.60000000000002,2023-03-14T10:14:18Z,166.953316926956,11.345,1.60000000000002,300,85
-11.6365948319435,805.5,1.60000000000002,2023-03-14T10:14:19Z,166.953370571136,11.347,1.60000000000002,300,85
-11.6366793215275,817.05,1.60000000000002,2023-03-14T10:14:20Z,166.953434944153,11.348,1.60000000000002,300,85
-11.6367624700069,828.18,1.60000000000002,2023-03-14T10:14:21Z,166.953477859497,11.348,1.60000000000002,300,85
-11.6368483006954,839.67,1.60000000000002,2023-03-14T10:14:22Z,166.953542232513,11.346,1.60000000000002,300,85
-11.6369301080704,851.04,1.60000000000002,2023-03-14T10:14:23Z,166.95360660553,11.343,1.60000000000002,300,85
-11.6370132565498,862.34,1.60000000000002,2023-03-14T10:14:24Z,166.95366024971,11.338,1.60000000000002,300,85
-11.6370950639248,873.66,1.60000000000002,2023-03-14T10:14:25Z,166.953724622726,11.331,1.60000000000002,300,85
-11.6371741890907,884.94,1.60000000000002,2023-03-14T10:14:26Z,166.953799724579,11.321,1.60000000000002,300,85
-11.6372506320477,896.39,1.60000000000002,2023-03-14T10:14:27Z,166.953864097595,11.307,1.60000000000002,300,85
