position_lat,distance,enhanced_altitude,timestamp,position_long,speed,altitude,power,cadence
-11.6375939548016,0.24,2,2023-03-12T16:06:59Z,166.949218511581,0.936,2,150,85
-11.637579202652,1.96,2,2023-03-12T16:07:00Z,166.949218511581,2.235,2,150,85
-11.6375564038754,4.63,2,2023-03-12T16:07:01Z,166.949239969254,3.025,2,150,85
-11.6375282406807,7.97,1.80000000000001,2023-03-12T16:07:02Z,166.94925069809,3.649,1.80000000000001,150,85
-11.637494713068,11.91,1.80000000000001,2023-03-12T16:07:03Z,166.94925069809,4.18,1.80000000000001,150,85
-11.6374585032463,16.33,1.80000000000001,2023-03-12T16:07:04Z,166.949272155762,4.642,1.80000000000001,150,85
-11.6374182701111,21.21,1.80000000000001,2023-03-12T16:07:05Z,166.94930434227,5.053,1.80000000000001,150,85
-11.6373766958714,26.4,1.60000000000002,2023-03-12T16:07:06Z,166.949315071106,5.414,1.60000000000002,150,85
-11.6373324394226,31.99,1.60000000000002,2023-03-12T16:07:07Z,166.949347257614,5.741,1.60000000000002,150,85
-11.6372868418694,37.9,1.60000000000002,2023-03-12T16:07:08Z,166.94935798645,6.032,1.60000000000002,150,85
-11.6372372210026,44.1,1.39999999999998,2023-03-12T16:07:09Z,166.949390172958,6.29,1.39999999999998,150,85
-11.6371889412403,50.44,1.39999999999998,2023-03-12T16:07:10Z,166.949422359467,6.515,1.39999999999998,150,85
-11.637137979269,57.08,1.39999999999998,2023-03-12T16:07:11Z,166.949454545975,6.717,1.39999999999998,150,85
-11.6370856761932,63.87,1.39999999999998,2023-03-12T16:07:12Z,166.949497461319,6.894,1.39999999999998,150,85
-11.6370320320129,70.93,1.39999999999998,2023-03-12T16:07:13Z,166.949529647827,7.051,1.39999999999998,150,85
-11.6369783878326,77.96,1.39999999999998,2023-03-12T16:07:14Z,166.949561834335,7.185,1.39999999999998,150,85
-11.6369220614433,85.3,1.19999999999999,2023-03-12T16:07:15Z,166.949594020844,7.305,1.19999999999999,150,85
-11.6368670761585,92.63,1.19999999999999,2023-03-12T16:07:16Z,166.949636936188,7.408,1.19999999999999,150,85
-11.6368120908737,100.1,1.19999999999999,2023-03-12T16:07:17Z,166.949669122696,7.497,1.19999999999999,150,85
-11.6367557644844,107.64,1.19999999999999,2023-03-12T16:07:18Z,166.94971203804,7.573,1.19999999999999,150,85
-11.6366994380951,115.22,1.19999999999999,2023-03-12T16:07:19Z,166.949754953384,7.638,1.19999999999999,150,85
-11.6366444528103,122.86,1.19999999999999,2023-03-12T16:07:20Z,166.949787139893,7.694,1.19999999999999,150,85
-11.636588126421,130.66,1.39999999999998,2023-03-12T16:07:21Z,166.949830055237,7.742,1.39999999999998,150,85
-11.6365331411362,138.42,1.39999999999998,2023-03-12T16:07:22Z,166.949883699417,7.782,1.39999999999998,150,85
-11.6364781558514,146.15,1.39999999999998,2023-03-12T16:07:23Z,166.949926614761,7.816,1.39999999999998,150,85
-11.6364258527756,154,1.39999999999998,2023-03-12T16:07:24Z,166.949969530106,7.846,1.39999999999998,150,85
-11.6363722085953,161.86,1.39999999999998,2023-03-12T16:07:25Z,166.95001244545,7.871,1.39999999999998,150,85
-11.6363199055195,169.75,1.39999999999998,2023-03-12T16:07:26Z,166.950076818466,7.894,1.39999999999998,150,85
-11.6362702846527,177.6,1.39999999999998,2023-03-12T16:07:27Z,166.95011973381,7.915,1.39999999999998,150,85
