position_lat,distance,enhanced_altitude,timestamp,position_long,speed,altitude,power,cadence
-11.6384603083134,0.18,3.80000000000001,2023-03-09T14:31:38Z,166.948885917664,0.975,3.80000000000001,225,85
-11.6384428739548,2.22,3.80000000000001,2023-03-09T14:31:39Z,166.948885917664,2.696,3.80000000000001,225,85
-11.6384133696556,5.42,3.80000000000001,2023-03-09T14:31:40Z,166.948907375336,3.69,3.80000000000001,225,85
-11.6383771598339,9.5,3.60000000000002,2023-03-09T14:31:41Z,166.948907375336,4.483,3.60000000000002,225,85
-11.6383355855942,14.36,3.60000000000002,2023-03-09T14:31:42Z,166.948918104172,5.164,3.60000000000002,225,85
-11.6382873058319,19.86,3.39999999999998,2023-03-09T14:31:43Z,166.948928833008,5.762,3.39999999999998,225,85
-11.6382363438606,25.85,3.39999999999998,2023-03-09T14:31:44Z,166.94895029068,6.288,3.39999999999998,225,85
-11.6381786763668,32.47,3.19999999999999,2023-03-09T14:31:45Z,166.948961019516,6.772,3.19999999999999,225,85
-11.6381196677685,39.4,3,2023-03-09T14:31:46Z,166.948982477188,7.201,3,225,85
-11.6380566358566,46.78,3,2023-03-09T14:31:47Z,166.94900393486,7.595,3,225,85
-11.6379909217358,54.61,2.80000000000001,2023-03-09T14:31:48Z,166.949025392532,7.957,2.80000000000001,225,85
-11.6379211843014,62.75,2.60000000000002,2023-03-09T14:31:49Z,166.949057579041,8.285,2.60000000000002,225,85
-11.6378501057625,71.16,2.39999999999998,2023-03-09T14:31:50Z,166.949089765549,8.582,2.39999999999998,225,85
-11.6377763450146,79.94,2.39999999999998,2023-03-09T14:31:51Z,166.949111223221,8.854,2.39999999999998,225,85
-11.6377012431622,88.86,2.19999999999999,2023-03-09T14:31:52Z,166.949143409729,9.097,2.19999999999999,225,85
-11.6376234591007,98.06,2,2023-03-09T14:31:53Z,166.949175596237,9.316,2,225,85
-11.6375470161438,107.46,2,2023-03-09T14:31:54Z,166.949207782745,9.51,2,225,85
-11.6374692320824,117.12,1.80000000000001,2023-03-09T14:31:55Z,166.94925069809,9.683,1.80000000000001,225,85
-11.6373901069164,126.93,1.60000000000002,2023-03-09T14:31:56Z,166.949282884598,9.831,1.60000000000002,225,85
-11.637312322855,136.82,1.60000000000002,2023-03-09T14:31:57Z,166.949325799942,9.954,1.60000000000002,225,85
-11.6372358798981,146.73,1.39999999999998,2023-03-09T14:31:58Z,166.949379444122,10.051,1.39999999999998,225,85
-11.6371580958366,156.8,1.39999999999998,2023-03-09T14:31:59Z,166.949433088303,10.124,1.39999999999998,225,85
-11.6370803117752,167.02,1.39999999999998,2023-03-09T14:32:00Z,166.949486732483,10.177,1.39999999999998,225,85
-11.6370038688183,177.25,1.39999999999998,2023-03-09T14:32:01Z,166.949529647827,10.212,1.39999999999998,225,85
-11.6369260847569,187.48,1.19999999999999,2023-03-09T14:32:02Z,166.949594020844,10.231,1.19999999999999,225,85
-11.6368496417999,197.67,1.19999999999999,2023-03-09T14:32:03Z,166.949636936188,10.238,1.19999999999999,225,85
-11.636773198843,207.98,1.19999999999999,2023-03-09T14:32:04Z,166.949690580368,10.234,1.19999999999999,225,85
-11.6366994380951,218.09,1.19999999999999,2023-03-09T14:32:05Z,166.949744224548,10.223,1.19999999999999,225,85
-11.6366243362427,228.43,1.19999999999999,2023-03-09T14:32:06Z,166.949797868729,10.204,1.19999999999999,225,85
-11.6365532577038,238.49,1.39999999999998,2023-03-09T14:32:07Z,166.949862241745,10.181,1.39999999999998,225,85
-11.6364821791649,248.8,1.39999999999998,2023-03-09T14:32:08Z,166.949926614761,10.154,1.39999999999998,225,85
-11.6364124417305,258.9,1.39999999999998,2023-03-09T14:32:09Z,166.949969530106,10.126,1.39999999999998,225,85
